MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP
34,2020-09-25,COMD,72116,0,DISSE SOUS BALLON,Dissé-sous-Ballon,Dissé-sous-Ballon,COM,72189,0,MAROLLES LES BRAULTS,Marolles-les-Braults,Marolles-les-Braults
34,2020-09-25,COM,72189,0,MAROLLES LES BRAULTS,Marolles-les-Braults,Marolles-les-Braults,COM,72189,0,MAROLLES LES BRAULTS,Marolles-les-Braults,Marolles-les-Braults
34,2020-09-25,COMD,72189,0,MAROLLES LES BRAULTS,Marolles-les-Braults,Marolles-les-Braults,COM,72189,0,MAROLLES LES BRAULTS,Marolles-les-Braults,Marolles-les-Braults
34,2020-09-24,COMD,74123,0,FAVERGES,Faverges,Faverges,COM,74123,0,FAVERGES SEYTHENEX,Faverges-Seythenex,Faverges-Seythenex
34,2020-09-24,COM,74123,0,FAVERGES SEYTHENEX,Faverges-Seythenex,Faverges-Seythenex,COM,74123,0,FAVERGES SEYTHENEX,Faverges-Seythenex,Faverges-Seythenex
34,2020-09-24,COMD,74270,0,SEYTHENEX,Seythenex,Seythenex,COM,74123,0,FAVERGES SEYTHENEX,Faverges-Seythenex,Faverges-Seythenex
34,2020-09-01,COM,35060,3,CHAPELLE DU LOU DU LAC,Chapelle du Lou du Lac,La Chapelle du Lou du Lac,COM,35060,3,CHAPELLE DU LOU DU LAC,Chapelle du Lou du Lac,La Chapelle du Lou du Lac
34,2020-09-01,COMD,35060,3,CHAPELLE DU LOU,Chapelle-du-Lou,La Chapelle-du-Lou,COM,35060,3,CHAPELLE DU LOU DU LAC,Chapelle du Lou du Lac,La Chapelle du Lou du Lac
34,2020-09-01,COMD,35158,2,LOU DU LAC,Lou-du-Lac,Le Lou-du-Lac,COM,35060,3,CHAPELLE DU LOU DU LAC,Chapelle du Lou du Lac,La Chapelle du Lou du Lac
34,2020-09-01,COMD,56138,0,MONTERREIN,Monterrein,Monterrein,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel
34,2020-09-01,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel
34,2020-08-28,COM,52126,0,CHOILLEY DARDENAY,Choilley-Dardenay,Choilley-Dardenay,COM,52126,0,CHOILLEY DARDENAY,Choilley-Dardenay,Choilley-Dardenay
34,2020-08-28,COMA,52166,0,DARDENAY,Dardenay,Dardenay,COM,52126,0,CHOILLEY DARDENAY,Choilley-Dardenay,Choilley-Dardenay
34,2020-08-03,COM,79122,0,FONTENILLE SAINT MARTIN D ENTRAIGUES,Fontenille-Saint-Martin-d'Entraigues,Fontenille-Saint-Martin-d'Entraigues,COM,79122,0,FONTENILLE SAINT MARTIN D ENTRAIGUES,Fontenille-Saint-Martin-d'Entraigues,Fontenille-Saint-Martin-d'Entraigues
34,2020-08-03,COMA,79275,0,SAINT MARTIN D ENTRAIGUES,Saint-Martin-d'Entraigues,Saint-Martin-d'Entraigues,COM,79122,0,FONTENILLE SAINT MARTIN D ENTRAIGUES,Fontenille-Saint-Martin-d'Entraigues,Fontenille-Saint-Martin-d'Entraigues
34,2020-08-01,COMA,28097,0,CHENE CHENU,Chêne-Chenu,Chêne-Chenu,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
34,2020-08-01,COMA,28138,1,ECUBLE,Écublé,Écublé,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
34,2020-08-01,COMA,28181,0,GIRONVILLE ET NEUVILLE,Gironville-et-Neuville,Gironville-et-Neuville,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
34,2020-08-01,COMA,28328,0,SAINT CHERON DES CHAMPS,Saint-Chéron-des-Champs,Saint-Chéron-des-Champs,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
34,2020-08-01,COMA,28384,0,THEUVY ACHERES,Theuvy-Achères,Theuvy-Achères,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
34,2020-08-01,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages,COM,28393,0,TREMBLAY LES VILLAGES,Tremblay-les-Villages,Tremblay-les-Villages
70,2020-07-22,COM,73006,0,AIME LA PLAGNE,Aime-la-Plagne,Aime-la-Plagne,COMD,73148,0,LONGEFOY,Longefoy,Longefoy
34,2020-07-11,COMD,28012,1,ARROU,Arrou,Arrou,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COMD,28044,0,BOISGASSON,Boisgasson,Boisgasson,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COMD,28093,0,CHATILLON EN DUNOIS,Châtillon-en-Dunois,Châtillon-en-Dunois,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COMD,28115,0,COURTALAIN,Courtalain,Courtalain,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COMD,28204,0,LANGEY,Langey,Langey,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-11,COMD,28356,0,SAINT PELLERIN,Saint-Pellerin,Saint-Pellerin,COM,28012,0,COMMUNE NOUVELLE D ARROU,Commune nouvelle d'Arrou,Commune nouvelle d'Arrou
34,2020-07-07,COM,55369,0,NAIVES ROSIERES,Naives-Rosières,Naives-Rosières,COM,55369,0,NAIVES ROSIERES,Naives-Rosières,Naives-Rosières
34,2020-07-07,COMA,55440,0,ROSIERES DEVANT BAR,Rosières-devant-Bar,Rosières-devant-Bar,COM,55369,0,NAIVES ROSIERES,Naives-Rosières,Naives-Rosières
34,2020-07-06,COMA,53060,4,CHAPELLES,Chapelles,Les Chapelles,COM,53121,0,JAVRON LES CHAPELLES,Javron-les-Chapelles,Javron-les-Chapelles
34,2020-07-06,COM,53121,0,JAVRON LES CHAPELLES,Javron-les-Chapelles,Javron-les-Chapelles,COM,53121,0,JAVRON LES CHAPELLES,Javron-les-Chapelles,Javron-les-Chapelles
34,2020-07-03,COMD,36093,0,LEVROUX,Levroux,Levroux,COM,36093,0,LEVROUX,Levroux,Levroux
34,2020-07-03,COM,36093,0,LEVROUX,Levroux,Levroux,COM,36093,0,LEVROUX,Levroux,Levroux
34,2020-07-03,COMD,36206,0,SAINT PIERRE DE LAMPS,Saint-Pierre-de-Lamps,Saint-Pierre-de-Lamps,COM,36093,0,LEVROUX,Levroux,Levroux
34,2020-07-01,COMD,05053,1,EYGUIANS,Eyguians,Eyguians,COM,05053,0,GARDE COLOMBE,Garde-Colombe,Garde-Colombe
34,2020-07-01,COM,05053,0,GARDE COLOMBE,Garde-Colombe,Garde-Colombe,COM,05053,0,GARDE COLOMBE,Garde-Colombe,Garde-Colombe
34,2020-07-01,COMD,05069,0,LAGRAND,Lagrand,Lagrand,COM,05053,0,GARDE COLOMBE,Garde-Colombe,Garde-Colombe
34,2020-07-01,COMD,05143,0,SAINT GENIS,Saint-Genis,Saint-Genis,COM,05053,0,GARDE COLOMBE,Garde-Colombe,Garde-Colombe
34,2020-07-01,COMD,16043,0,BIGNAC,Bignac,Bignac,COM,16148,0,GENAC BIGNAC,Genac-Bignac,Genac-Bignac
34,2020-07-01,COMD,16148,0,GENAC,Genac,Genac,COM,16148,0,GENAC BIGNAC,Genac-Bignac,Genac-Bignac
34,2020-07-01,COM,16148,0,GENAC BIGNAC,Genac-Bignac,Genac-Bignac,COM,16148,0,GENAC BIGNAC,Genac-Bignac,Genac-Bignac
34,2020-07-01,COM,62757,0,SAINT MARTIN LEZ TATINGHEM,Saint-Martin-lez-Tatinghem,Saint-Martin-lez-Tatinghem,COM,62757,0,SAINT MARTIN LEZ TATINGHEM,Saint-Martin-lez-Tatinghem,Saint-Martin-lez-Tatinghem
34,2020-07-01,COMD,62757,0,SAINT MARTIN AU LAERT,Saint-Martin-au-Laërt,Saint-Martin-au-Laërt,COM,62757,0,SAINT MARTIN LEZ TATINGHEM,Saint-Martin-lez-Tatinghem,Saint-Martin-lez-Tatinghem
34,2020-07-01,COMD,62807,0,TATINGHEM,Tatinghem,Tatinghem,COM,62757,0,SAINT MARTIN LEZ TATINGHEM,Saint-Martin-lez-Tatinghem,Saint-Martin-lez-Tatinghem
34,2020-06-30,COMD,27636,2,THUIT ANGER,Thuit-Anger,Le Thuit-Anger,COM,27638,2,THUIT DE L OISON,Thuit de l'Oison,Le Thuit de l'Oison
34,2020-06-30,COMD,27638,2,THUIT SIGNOL,Thuit-Signol,Le Thuit-Signol,COM,27638,2,THUIT DE L OISON,Thuit de l'Oison,Le Thuit de l'Oison
34,2020-06-30,COM,27638,2,THUIT DE L OISON,Thuit de l'Oison,Le Thuit de l'Oison,COM,27638,2,THUIT DE L OISON,Thuit de l'Oison,Le Thuit de l'Oison
34,2020-06-30,COMD,27639,2,THUIT SIMER,Thuit-Simer,Le Thuit-Simer,COM,27638,2,THUIT DE L OISON,Thuit de l'Oison,Le Thuit de l'Oison
34,2020-06-15,COMD,27145,0,CHANTELOUP,Chanteloup,Chanteloup,COM,27157,0,MARBOIS,Marbois,Marbois
34,2020-06-15,COM,27157,0,MARBOIS,Marbois,Marbois,COM,27157,0,MARBOIS,Marbois,Marbois
34,2020-06-15,COMD,27157,2,CHESNE,Chesne,Le Chesne,COM,27157,0,MARBOIS,Marbois,Marbois
34,2020-06-15,COMD,27225,4,ESSARTS,Essarts,Les Essarts,COM,27157,0,MARBOIS,Marbois,Marbois
34,2020-06-15,COMD,27532,0,SAINT DENIS DU BEHELAN,Saint-Denis-du-Béhélan,Saint-Denis-du-Béhélan,COM,27157,0,MARBOIS,Marbois,Marbois
34,2020-06-15,COMD,78551,0,SAINT GERMAIN EN LAYE,Saint-Germain-en-Laye,Saint-Germain-en-Laye,COM,78551,0,SAINT GERMAIN EN LAYE,Saint-Germain-en-Laye,Saint-Germain-en-Laye
34,2020-06-15,COM,78551,0,SAINT GERMAIN EN LAYE,Saint-Germain-en-Laye,Saint-Germain-en-Laye,COM,78551,0,SAINT GERMAIN EN LAYE,Saint-Germain-en-Laye,Saint-Germain-en-Laye
34,2020-06-08,COMD,50209,0,GONNEVILLE,Gonneville,Gonneville,COM,50209,0,GONNEVILLE LE THEIL,Gonneville-Le Theil,Gonneville-Le Theil
34,2020-06-08,COM,50209,0,GONNEVILLE LE THEIL,Gonneville-Le Theil,Gonneville-Le Theil,COM,50209,0,GONNEVILLE LE THEIL,Gonneville-Le Theil,Gonneville-Le Theil
34,2020-06-08,COMD,50595,2,THEIL,Theil,Le Theil,COM,50209,0,GONNEVILLE LE THEIL,Gonneville-Le Theil,Gonneville-Le Theil
34,2020-06-05,COMD,24178,0,FESTALEMPS,Festalemps,Festalemps,COM,24490,0,SAINT PRIVAT EN PERIGORD,Saint Privat en Périgord,Saint Privat en Périgord
34,2020-06-05,COMD,24368,0,SAINT ANTOINE CUMOND,Saint-Antoine-Cumond,Saint-Antoine-Cumond,COM,24490,0,SAINT PRIVAT EN PERIGORD,Saint Privat en Périgord,Saint Privat en Périgord
34,2020-06-05,COM,24490,0,SAINT PRIVAT EN PERIGORD,Saint Privat en Périgord,Saint Privat en Périgord,COM,24490,0,SAINT PRIVAT EN PERIGORD,Saint Privat en Périgord,Saint Privat en Périgord
34,2020-06-05,COMD,24490,0,SAINT PRIVAT DES PRES,Saint-Privat-des-Prés,Saint-Privat-des-Prés,COM,24490,0,SAINT PRIVAT EN PERIGORD,Saint Privat en Périgord,Saint Privat en Périgord
34,2020-06-05,COMD,45129,0,DOUCHY,Douchy,Douchy,COM,45129,0,DOUCHY MONTCORBON,Douchy-Montcorbon,Douchy-Montcorbon
34,2020-06-05,COM,45129,0,DOUCHY MONTCORBON,Douchy-Montcorbon,Douchy-Montcorbon,COM,45129,0,DOUCHY MONTCORBON,Douchy-Montcorbon,Douchy-Montcorbon
34,2020-06-05,COMD,45211,0,MONTCORBON,Montcorbon,Montcorbon,COM,45129,0,DOUCHY MONTCORBON,Douchy-Montcorbon,Douchy-Montcorbon
34,2020-06-04,COM,18023,0,BAUGY,Baugy,Baugy,COM,18023,0,BAUGY,Baugy,Baugy
34,2020-06-04,COMD,18123,0,LAVERDINES,Laverdines,Laverdines,COM,18023,0,BAUGY,Baugy,Baugy
34,2020-06-04,COMD,18239,0,SALIGNY LE VIF,Saligny-le-Vif,Saligny-le-Vif,COM,18023,0,BAUGY,Baugy,Baugy
34,2020-06-03,COMD,45051,0,BRAY EN VAL,Bray-en-Val,Bray-en-Val,COM,45051,0,BRAY SAINT AIGNAN,Bray-Saint-Aignan,Bray-Saint-Aignan
34,2020-06-03,COM,45051,0,BRAY SAINT AIGNAN,Bray-Saint-Aignan,Bray-Saint-Aignan,COM,45051,0,BRAY SAINT AIGNAN,Bray-Saint-Aignan,Bray-Saint-Aignan
34,2020-06-03,COMD,45267,0,SAINT AIGNAN DES GUES,Saint-Aignan-des-Gués,Saint-Aignan-des-Gués,COM,45051,0,BRAY SAINT AIGNAN,Bray-Saint-Aignan,Bray-Saint-Aignan
34,2020-06-02,COMD,25028,1,ATHOSE,Athose,Athose,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,25128,0,CHASNANS,Chasnans,Chasnans,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,25302,1,HAUTEPIERRE LE CHATELET,Hautepierre-le-Châtelet,Hautepierre-le-Châtelet,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,25424,0,NODS,Nods,Nods,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,25480,0,RANTECHAUX,Rantechaux,Rantechaux,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,25585,0,VANCLANS,Vanclans,Vanclans,COM,25424,4,PREMIERS SAPINS,Premiers Sapins,Les Premiers Sapins
34,2020-06-02,COMD,62226,0,CLARQUES,Clarques,Clarques,COM,62691,0,SAINT AUGUSTIN,Saint-Augustin,Saint-Augustin
34,2020-06-02,COMD,62691,0,REBECQUES,Rebecques,Rebecques,COM,62691,0,SAINT AUGUSTIN,Saint-Augustin,Saint-Augustin
34,2020-06-02,COM,62691,0,SAINT AUGUSTIN,Saint-Augustin,Saint-Augustin,COM,62691,0,SAINT AUGUSTIN,Saint-Augustin,Saint-Augustin
34,2020-06-01,COM,14200,0,CREULLY SUR SEULLES,Creully sur Seulles,Creully sur Seulles,COM,14200,0,CREULLY SUR SEULLES,Creully sur Seulles,Creully sur Seulles
34,2020-06-01,COMD,14200,0,CREULLY,Creully,Creully,COM,14200,0,CREULLY SUR SEULLES,Creully sur Seulles,Creully sur Seulles
34,2020-06-01,COMD,14577,0,SAINT GABRIEL BRECY,Saint-Gabriel-Brécy,Saint-Gabriel-Brécy,COM,14200,0,CREULLY SUR SEULLES,Creully sur Seulles,Creully sur Seulles
34,2020-06-01,COMD,14757,0,VILLIERS LE SEC,Villiers-le-Sec,Villiers-le-Sec,COM,14200,0,CREULLY SUR SEULLES,Creully sur Seulles,Creully sur Seulles
34,2020-06-01,COM,16046,0,COTEAUX DU BLANZACAIS,Coteaux-du-Blanzacais,Coteaux-du-Blanzacais,COM,16046,0,COTEAUX DU BLANZACAIS,Coteaux-du-Blanzacais,Coteaux-du-Blanzacais
34,2020-06-01,COMD,16046,0,BLANZAC PORCHERESSE,Blanzac-Porcheresse,Blanzac-Porcheresse,COM,16046,0,COTEAUX DU BLANZACAIS,Coteaux-du-Blanzacais,Coteaux-du-Blanzacais
34,2020-06-01,COMD,16115,0,CRESSAC SAINT GENIS,Cressac-Saint-Genis,Cressac-Saint-Genis,COM,16046,0,COTEAUX DU BLANZACAIS,Coteaux-du-Blanzacais,Coteaux-du-Blanzacais
34,2020-06-01,COMD,16332,0,SAINT LEGER,Saint-Léger,Saint-Léger,COM,16046,0,COTEAUX DU BLANZACAIS,Coteaux-du-Blanzacais,Coteaux-du-Blanzacais
34,2020-05-29,COMD,17103,0,CHERVETTES,Chervettes,Chervettes,COM,17457,3,DEVISE,Devise,La Devise
34,2020-05-29,COMD,17352,0,SAINT LAURENT DE LA BARRIERE,Saint-Laurent-de-la-Barrière,Saint-Laurent-de-la-Barrière,COM,17457,3,DEVISE,Devise,La Devise
34,2020-05-29,COMD,17457,0,VANDRE,Vandré,Vandré,COM,17457,3,DEVISE,Devise,La Devise
34,2020-05-29,COM,17457,3,DEVISE,Devise,La Devise,COM,17457,3,DEVISE,Devise,La Devise
34,2020-05-28,COMD,27268,2,FRESNE,Fresne,Le Fresne,COM,27447,2,VAL DORE,Val-Doré,Le Val-Doré
34,2020-05-28,COMD,27402,2,MESNIL HARDRAY,Mesnil-Hardray,Le Mesnil-Hardray,COM,27447,2,VAL DORE,Val-Doré,Le Val-Doré
34,2020-05-28,COM,27447,2,VAL DORE,Val-Doré,Le Val-Doré,COM,27447,2,VAL DORE,Val-Doré,Le Val-Doré
34,2020-05-28,COM,72023,0,BALLON SAINT MARS,Ballon-Saint Mars,Ballon-Saint Mars,COM,72023,0,BALLON SAINT MARS,Ballon-Saint Mars,Ballon-Saint Mars
34,2020-05-28,COMD,72023,0,BALLON,Ballon,Ballon,COM,72023,0,BALLON SAINT MARS,Ballon-Saint Mars,Ballon-Saint Mars
34,2020-05-28,COMD,72301,0,SAINT MARS SOUS BALLON,Saint-Mars-sous-Ballon,Saint-Mars-sous-Ballon,COM,72023,0,BALLON SAINT MARS,Ballon-Saint Mars,Ballon-Saint Mars
34,2020-05-26,COMD,46025,0,BELMONTET,Belmontet,Belmontet,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COMD,46166,0,LEBREIL,Lebreil,Lebreil,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COMD,46201,0,MONTCUQ,Montcuq,Montcuq,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COMD,46261,0,SAINTE CROIX,Sainte-Croix,Sainte-Croix,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COMD,46326,0,VALPRIONDE,Valprionde,Valprionde,COM,46201,0,MONTCUQ EN QUERCY BLANC,Montcuq-en-Quercy-Blanc,Montcuq-en-Quercy-Blanc
34,2020-05-26,COMD,76089,0,BETTEVILLE,Betteville,Betteville,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If
34,2020-05-26,COMD,76267,3,FOLLETIERE,Folletière,La Folletière,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If
34,2020-05-26,COMD,76289,0,FREVILLE,Fréville,Fréville,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If
34,2020-05-26,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If
34,2020-05-26,COMD,76444,0,MONT DE L IF,Mont-de-l'If,Mont-de-l'If,COM,76289,0,SAINT MARTIN DE L IF,Saint Martin de l'If,Saint Martin de l'If
34,2020-05-25,COMD,12005,1,ALPUECH,Alpuech,Alpuech,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COMD,12112,0,GRAISSAC,Graissac,Graissac,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COMD,12117,0,LACALM,Lacalm,Lacalm,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COMD,12223,0,SAINTE GENEVIEVE SUR ARGENCE,Sainte-Geneviève-sur-Argence,Sainte-Geneviève-sur-Argence,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COMD,12279,3,TERRISSE,Terrisse,La Terrisse,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-25,COMD,12304,0,VITRAC EN VIADENE,Vitrac-en-Viadène,Vitrac-en-Viadène,COM,12223,1,ARGENCES EN AUBRAC,Argences en Aubrac,Argences en Aubrac
34,2020-05-18,COMD,80209,0,CONTOIRE,Contoire,Contoire,COM,80625,0,TROIS RIVIERES,Trois-Rivières,Trois-Rivières
34,2020-05-18,COMD,80419,1,HARGICOURT,Hargicourt,Hargicourt,COM,80625,0,TROIS RIVIERES,Trois-Rivières,Trois-Rivières
34,2020-05-18,COMD,80625,0,PIERREPONT SUR AVRE,Pierrepont-sur-Avre,Pierrepont-sur-Avre,COM,80625,0,TROIS RIVIERES,Trois-Rivières,Trois-Rivières
34,2020-05-18,COM,80625,0,TROIS RIVIERES,Trois-Rivières,Trois-Rivières,COM,80625,0,TROIS RIVIERES,Trois-Rivières,Trois-Rivières
70,2020-05-01,COM,52529,0,VILLEGUSIEN LE LAC,Villegusien-le-Lac,Villegusien-le-Lac,COMD,52454,0,SAINT MICHEL,Saint-michel,Saint-michel
70,2020-05-01,COM,52529,0,VILLEGUSIEN LE LAC,Villegusien-le-Lac,Villegusien-le-Lac,COMD,52387,0,PIEPAPE,Piépape,Piépape
70,2020-05-01,COM,52529,0,VILLEGUSIEN LE LAC,Villegusien-le-Lac,Villegusien-le-Lac,COMD,52402,0,PRANGEY,Prangey,Prangey
70,2020-04-24,COM,08490,0,VOUZIERS,Vouziers,Vouziers,COMD,08068,0,BLAISE,Blaise,Blaise
34,2020-04-01,COMD,16021,1,AUBEVILLE,Aubeville,Aubeville,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes
34,2020-04-01,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes
34,2020-04-01,COMD,16175,0,JURIGNAC,Jurignac,Jurignac,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes
34,2020-04-01,COMD,16201,0,MAINFONDS,Mainfonds,Mainfonds,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes
34,2020-04-01,COMD,16257,0,PEREUIL,Péreuil,Péreuil,COM,16175,0,VAL DES VIGNES,Val des Vignes,Val des Vignes
34,2020-04-01,COMD,45287,0,SAINT LOUP DE GONOIS,Saint-Loup-de-Gonois,Saint-Loup-de-Gonois,COM,45307,3,SELLE SUR LE BIED,Selle-sur-le-Bied,La Selle-sur-le-Bied
34,2020-04-01,COM,45307,3,SELLE SUR LE BIED,Selle-sur-le-Bied,La Selle-sur-le-Bied,COM,45307,3,SELLE SUR LE BIED,Selle-sur-le-Bied,La Selle-sur-le-Bied
34,2020-03-31,COMD,50180,0,FERVACHES,Fervaches,Fervaches,COM,50592,0,TESSY BOCAGE,Tessy-Bocage,Tessy-Bocage
34,2020-03-31,COM,50592,0,TESSY BOCAGE,Tessy-Bocage,Tessy-Bocage,COM,50592,0,TESSY BOCAGE,Tessy-Bocage,Tessy-Bocage
34,2020-03-31,COMD,50592,0,TESSY SUR VIRE,Tessy-sur-Vire,Tessy-sur-Vire,COM,50592,0,TESSY BOCAGE,Tessy-Bocage,Tessy-Bocage
34,2020-03-31,COMD,50649,0,PONT FARCY,Pont-Farcy,Pont-Farcy,COM,50592,0,TESSY BOCAGE,Tessy-Bocage,Tessy-Bocage
34,2020-03-23,COMD,14008,1,AMBLIE,Amblie,Amblie,COM,14355,0,PONTS SUR SEULLES,Ponts sur Seulles,Ponts sur Seulles
34,2020-03-23,COMD,14355,0,LANTHEUIL,Lantheuil,Lantheuil,COM,14355,0,PONTS SUR SEULLES,Ponts sur Seulles,Ponts sur Seulles
34,2020-03-23,COM,14355,0,PONTS SUR SEULLES,Ponts sur Seulles,Ponts sur Seulles,COM,14355,0,PONTS SUR SEULLES,Ponts sur Seulles,Ponts sur Seulles
34,2020-03-23,COMD,14690,0,TIERCEVILLE,Tierceville,Tierceville,COM,14355,0,PONTS SUR SEULLES,Ponts sur Seulles,Ponts sur Seulles
34,2020-03-22,COM,01098,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons,COM,01098,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons
34,2020-03-22,COMD,01098,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons,COM,01098,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons
34,2020-03-22,COMD,01316,0,PUGIEU,Pugieu,Pugieu,COM,01098,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons
34,2020-03-20,COMD,86053,0,CHAMPIGNY LE SEC,Champigny-le-Sec,Champigny-le-Sec,COM,86053,0,CHAMPIGNY EN ROCHEREAU,Champigny en Rochereau,Champigny en Rochereau
34,2020-03-20,COM,86053,0,CHAMPIGNY EN ROCHEREAU,Champigny en Rochereau,Champigny en Rochereau,COM,86053,0,CHAMPIGNY EN ROCHEREAU,Champigny en Rochereau,Champigny en Rochereau
34,2020-03-20,COMD,86208,2,ROCHEREAU,Rochereau,Le Rochereau,COM,86053,0,CHAMPIGNY EN ROCHEREAU,Champigny en Rochereau,Champigny en Rochereau
34,2020-03-15,COMD,23192,0,SAINT ETIENNE DE FURSAC,Saint-Étienne-de-Fursac,Saint-Étienne-de-Fursac,COM,23192,0,FURSAC,Fursac,Fursac
34,2020-03-15,COM,23192,0,FURSAC,Fursac,Fursac,COM,23192,0,FURSAC,Fursac,Fursac
34,2020-03-15,COMD,23231,0,SAINT PIERRE DE FURSAC,Saint-Pierre-de-Fursac,Saint-Pierre-de-Fursac,COM,23192,0,FURSAC,Fursac,Fursac
34,2020-03-15,COMD,28101,0,CIVRY,Civry,Civry,COM,28330,0,VILLEMAURY,Villemaury,Villemaury
34,2020-03-15,COMD,28224,0,LUTZ EN DUNOIS,Lutz-en-Dunois,Lutz-en-Dunois,COM,28330,0,VILLEMAURY,Villemaury,Villemaury
34,2020-03-15,COMD,28295,1,OZOIR LE BREUIL,Ozoir-le-Breuil,Ozoir-le-Breuil,COM,28330,0,VILLEMAURY,Villemaury,Villemaury
